# OpenSignals Text File Format. Version 1
# {"00:07:80:4D:2E:9E": {"sensor": ["CUSTOM/0.5/1.0/V"], "device name": "00:07:80:4D:2E:9E", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "11:53:3.50", "comments": "", "device connection": "BTH00:07:80:4D:2E:9E", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 774, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2020-7-11", "special": [{}]}}
# EndOfHeader
0	0	32780	
1	0	32760	
2	0	32740	
3	0	32813	
4	0	32804	
5	0	32796	
6	0	32774	
7	0	32752	
8	0	32776	
9	0	32756	
10	0	32708	
11	0	32860	
12	0	32784	
13	0	32834	
14	0	32821	
15	0	32758	
16	0	32756	
17	0	32704	
18	0	32688	
19	0	32760	
20	0	32780	
21	0	32768	
22	0	32780	
23	0	32828	
24	0	32812	
25	0	32784	
26	0	32844	
27	0	32743	
28	0	32760	
29	0	32784	
30	0	32820	
31	0	32828	
32	0	32812	
33	0	32856	
34	0	32812	
35	0	32900	
36	0	32752	
37	0	32766	
38	0	32724	
39	0	32702	
40	0	32804	
41	0	32704	
42	0	32728	
43	0	32736	
44	0	32668	
45	0	32725	
46	0	32776	
47	0	32804	
48	0	32808	
49	0	32868	
50	0	32844	
51	0	32826	
52	0	32848	
53	0	32869	
54	0	32813	
55	0	32824	
56	0	32852	
57	0	32776	
58	0	32760	
59	0	32636	
60	0	32742	
61	0	32760	
62	0	32744	
63	0	32768	
64	0	32772	
65	0	32782	
66	0	32744	
67	0	32812	
68	0	32792	
69	0	32808	
70	0	32777	
71	0	32764	
72	0	32884	
73	0	32836	
74	0	32784	
75	0	32788	
76	0	32816	
77	0	32732	
78	0	32704	
79	0	32740	
80	0	32760	
81	0	32736	
82	0	32704	
83	0	32749	
84	0	32784	
85	0	32796	
86	0	32774	
87	0	32820	
88	0	32856	
89	0	32812	
90	0	32780	
91	0	32770	
92	0	32800	
93	0	32788	
94	0	32832	
95	0	32758	
96	0	32753	
97	0	32765	
98	0	32768	
99	0	32824	
100	0	32736	
101	0	32744	
102	0	32684	
103	0	32756	
104	0	32740	
105	0	32796	
106	0	32812	
107	0	32776	
108	0	32844	
109	0	32804	
110	0	32896	
111	0	32852	
112	0	32812	
113	0	32812	
114	0	32844	
115	0	32728	
116	0	32752	
117	0	32724	
118	0	32748	
119	0	32744	
120	0	32696	
121	0	32804	
122	0	32748	
123	0	32720	
124	0	32724	
125	0	32768	
126	0	32736	
127	0	32718	
128	0	32736	
129	0	32793	
130	0	32824	
131	0	32860	
132	0	32904	
133	0	32932	
134	0	32848	
135	0	32780	
136	0	32752	
137	0	32816	
138	0	32724	
139	0	32692	
140	0	32704	
141	0	32724	
142	0	32724	
143	0	32772	
144	0	32772	
145	0	32780	
146	0	32780	
147	0	32808	
148	0	32840	
149	0	32788	
150	0	32772	
151	0	32849	
152	0	32792	
153	0	32828	
154	0	32732	
155	0	32780	
156	0	32824	
157	0	32756	
158	0	32724	
159	0	32756	
160	0	32684	
161	0	32772	
162	0	32730	
163	0	32752	
164	0	32800	
165	0	32833	
166	0	32792	
167	0	32837	
168	0	32812	
169	0	32858	
170	0	32860	
171	0	32828	
172	0	32828	
173	0	32812	
174	0	32812	
175	0	32772	
176	0	32741	
177	0	32752	
178	0	32741	
179	0	32688	
180	0	32712	
181	0	32684	
182	0	32788	
183	0	32700	
184	0	32741	
185	0	32768	
186	0	32796	
187	0	32818	
188	0	32828	
189	0	32820	
190	0	32836	
191	0	32796	
192	0	32812	
193	0	32828	
194	0	32780	
195	0	32797	
196	0	32824	
197	0	32648	
198	0	32696	
199	0	32726	
200	0	32756	
201	0	32772	
202	0	32704	
203	0	32776	
204	0	32876	
205	0	32756	
206	0	32756	
207	0	32828	
208	0	32852	
209	0	32804	
210	0	32820	
211	0	32853	
212	0	32801	
213	0	32782	
214	0	32789	
215	0	32760	
216	0	32756	
217	0	32756	
218	0	32816	
219	0	32736	
220	0	32774	
221	0	32780	
222	0	32728	
223	0	32740	
224	0	32784	
225	0	32724	
226	0	32804	
227	0	32804	
228	0	32816	
229	0	32764	
230	0	32789	
231	0	32816	
232	0	32789	
233	0	32800	
234	0	32788	
235	0	32756	
236	0	32716	
237	0	32692	
238	0	32716	
239	0	32816	
240	0	32832	
241	0	32740	
242	0	32732	
243	0	32720	
244	0	32684	
245	0	32748	
246	0	32776	
247	0	32832	
248	0	32864	
249	0	32884	
250	0	32816	
251	0	32816	
252	0	32880	
253	0	32804	
254	0	32780	
255	0	32768	
256	0	32736	
257	0	32796	
258	0	32832	
259	0	32724	
260	0	32724	
261	0	32749	
262	0	32764	
263	0	32740	
264	0	32840	
265	0	32808	
266	0	32762	
267	0	32781	
268	0	32800	
269	0	32784	
270	0	32760	
271	0	32836	
272	0	32780	
273	0	32796	
274	0	32816	
275	0	32744	
276	0	32852	
277	0	32808	
278	0	32776	
279	0	32640	
280	0	32661	
281	0	32728	
282	0	32716	
283	0	32704	
284	0	32816	
285	0	32808	
286	0	32860	
287	0	32808	
288	0	32740	
289	0	32760	
290	0	32852	
291	0	32840	
292	0	32836	
293	0	32846	
294	0	32824	
295	0	32780	
296	0	32793	
297	0	32712	
298	0	32688	
299	0	32656	
300	0	32700	
301	0	32764	
302	0	32762	
303	0	32757	
304	0	32748	
305	0	32776	
306	0	32800	
307	0	32840	
308	0	32792	
309	0	32772	
310	0	32823	
311	0	32812	
312	0	32870	
313	0	32800	
314	0	32768	
315	0	32808	
316	0	32720	
317	0	32768	
318	0	32764	
319	0	32724	
320	0	32712	
321	0	32732	
322	0	32756	
323	0	32692	
324	0	32760	
325	0	32796	
326	0	32828	
327	0	32804	
328	0	32872	
329	0	32832	
330	0	32808	
331	0	32854	
332	0	32808	
333	0	32844	
334	0	32800	
335	0	32764	
336	0	32784	
337	0	32736	
338	0	32700	
339	0	32676	
340	0	32724	
341	0	32724	
342	0	32797	
343	0	32780	
344	0	32832	
345	0	32772	
346	0	32814	
347	0	32804	
348	0	32816	
349	0	32812	
350	0	32836	
351	0	32828	
352	0	32804	
353	0	32809	
354	0	32826	
355	0	32788	
356	0	32752	
357	0	32788	
358	0	32732	
359	0	32700	
360	0	32704	
361	0	32692	
362	0	32788	
363	0	32724	
364	0	32704	
365	0	32764	
366	0	32852	
367	0	32796	
368	0	32837	
369	0	32748	
370	0	32840	
371	0	32800	
372	0	32805	
373	0	32884	
374	0	32836	
375	0	32776	
376	0	32744	
377	0	32748	
378	0	32772	
379	0	32678	
380	0	32655	
381	0	32702	
382	0	32796	
383	0	32798	
384	0	32844	
385	0	32788	
386	0	32752	
387	0	32797	
388	0	32728	
389	0	32784	
390	0	32860	
391	0	32816	
392	0	32848	
393	0	32772	
394	0	32756	
395	0	32800	
396	0	32804	
397	0	32728	
398	0	32708	
399	0	32716	
400	0	32657	
401	0	32708	
402	0	32756	
403	0	32728	
404	0	32750	
405	0	32772	
406	0	32816	
407	0	32828	
408	0	32788	
409	0	32836	
410	0	32862	
411	0	32820	
412	0	32800	
413	0	32824	
414	0	32768	
415	0	32812	
416	0	32765	
417	0	32804	
418	0	32748	
419	0	32758	
420	0	32712	
421	0	32748	
422	0	32672	
423	0	32776	
424	0	32740	
425	0	32796	
426	0	32793	
427	0	32854	
428	0	32793	
429	0	32784	
430	0	32824	
431	0	32836	
432	0	32764	
433	0	32780	
434	0	32732	
435	0	32828	
436	0	32816	
437	0	32756	
438	0	32724	
439	0	32688	
440	0	32696	
441	0	32698	
442	0	32816	
443	0	32804	
444	0	32748	
445	0	32812	
446	0	32836	
447	0	32780	
448	0	32788	
449	0	32852	
450	0	32884	
451	0	32764	
452	0	32848	
453	0	32836	
454	0	32820	
455	0	32828	
456	0	32716	
457	0	32694	
458	0	32692	
459	0	32775	
460	0	32705	
461	0	32660	
462	0	32700	
463	0	32788	
464	0	32784	
465	0	32776	
466	0	32766	
467	0	32772	
468	0	32756	
469	0	32724	
470	0	32824	
471	0	32792	
472	0	32833	
473	0	32800	
474	0	32788	
475	0	32757	
476	0	32728	
477	0	32720	
478	0	32724	
479	0	32732	
480	0	32780	
481	0	32820	
482	0	32796	
483	0	32828	
484	0	32869	
485	0	32820	
486	0	32820	
487	0	32828	
488	0	32880	
489	0	32897	
490	0	32828	
491	0	32816	
492	0	32840	
493	0	32838	
494	0	32792	
495	0	32794	
496	0	32740	
497	0	32688	
498	0	32668	
499	0	32712	
500	0	32688	
501	0	32790	
502	0	32740	
503	0	32764	
504	0	32800	
505	0	32792	
506	0	32764	
507	0	32756	
508	0	32840	
509	0	32802	
510	0	32760	
511	0	32752	
512	0	32838	
513	0	32868	
514	0	32786	
515	0	32767	
516	0	32752	
517	0	32669	
518	0	32708	
519	0	32752	
520	0	32661	
521	0	32704	
522	0	32772	
523	0	32780	
524	0	32724	
525	0	32740	
526	0	32824	
527	0	32728	
528	0	32824	
529	0	32764	
530	0	32838	
531	0	32817	
532	0	32824	
533	0	32928	
534	0	32856	
535	0	32756	
536	0	32800	
537	0	32756	
538	0	32780	
539	0	32738	
540	0	32628	
541	0	32728	
542	0	32692	
543	0	32748	
544	0	32732	
545	0	32792	
546	0	32780	
547	0	32760	
548	0	32832	
549	0	32828	
550	0	32844	
551	0	32804	
552	0	32840	
553	0	32800	
554	0	32800	
555	0	32676	
556	0	32748	
557	0	32708	
558	0	32772	
559	0	32660	
560	0	32720	
561	0	32788	
562	0	32749	
563	0	32768	
564	0	32796	
565	0	32798	
566	0	32788	
567	0	32812	
568	0	32798	
569	0	32816	
570	0	32778	
571	0	32775	
572	0	32788	
573	0	32736	
574	0	32768	
575	0	32816	
576	0	32748	
577	0	32800	
578	0	32774	
579	0	32732	
580	0	32740	
581	0	32736	
582	0	32764	
583	0	32752	
584	0	32796	
585	0	32760	
586	0	32832	
587	0	32853	
588	0	32809	
589	0	32854	
590	0	32844	
591	0	32764	
592	0	32860	
593	0	32788	
594	0	32829	
595	0	32773	
596	0	32689	
597	0	32772	
598	0	32716	
599	0	32684	
600	0	32720	
601	0	32732	
602	0	32754	
603	0	32752	
604	0	32760	
605	0	32776	
606	0	32796	
607	0	32816	
608	0	32840	
609	0	32880	
610	0	32876	
611	0	32852	
612	0	32880	
613	0	32860	
614	0	32744	
615	0	32660	
616	0	32736	
617	0	32780	
618	0	32676	
619	0	32736	
620	0	32778	
621	0	32840	
622	0	32804	
623	0	32740	
624	0	32761	
625	0	32752	
626	0	32817	
627	0	32813	
628	0	32792	
629	0	32766	
630	0	32820	
631	0	32824	
632	0	32846	
633	0	32793	
634	0	32852	
635	0	32822	
636	0	32872	
637	0	32764	
638	0	32704	
639	0	32698	
640	0	32740	
641	0	32700	
642	0	32756	
643	0	32820	
644	0	32716	
645	0	32792	
646	0	32840	
647	0	32794	
648	0	32829	
649	0	32772	
650	0	32777	
651	0	32852	
652	0	32816	
653	0	32744	
654	0	32748	
655	0	32776	
656	0	32808	
657	0	32776	
658	0	32736	
659	0	32740	
660	0	32672	
661	0	32710	
662	0	32752	
663	0	32768	
664	0	32796	
665	0	32744	
666	0	32764	
667	0	32788	
668	0	32840	
669	0	32800	
670	0	32820	
671	0	32900	
672	0	32840	
673	0	32800	
674	0	32778	
675	0	32752	
676	0	32784	
677	0	32772	
678	0	32668	
679	0	32668	
680	0	32720	
681	0	32800	
682	0	32712	
683	0	32764	
684	0	32836	
685	0	32840	
686	0	32817	
687	0	32796	
688	0	32805	
689	0	32869	
690	0	32840	
691	0	32788	
692	0	32820	
693	0	32716	
694	0	32756	
695	0	32820	
696	0	32716	
697	0	32692	
698	0	32692	
699	0	32688	
700	0	32656	
701	0	32720	
702	0	32782	
703	0	32826	
704	0	32848	
705	0	32846	
706	0	32832	
707	0	32780	
708	0	32744	
709	0	32776	
710	0	32848	
711	0	32876	
712	0	32868	
713	0	32816	
714	0	32852	
715	0	32764	
716	0	32778	
717	0	32760	
718	0	32748	
719	0	32724	
720	0	32725	
721	0	32752	
722	0	32744	
723	0	32741	
724	0	32776	
725	0	32748	
726	0	32748	
727	0	32792	
728	0	32844	
729	0	32828	
730	0	32780	
731	0	32752	
732	0	32868	
733	0	32772	
734	0	32828	
735	0	32764	
736	0	32748	
737	0	32728	
738	0	32788	
739	0	32790	
740	0	32732	
741	0	32701	
742	0	32802	
743	0	32724	
744	0	32756	
745	0	32780	
746	0	32860	
747	0	32804	
748	0	32832	
749	0	32782	
750	0	32748	
751	0	32868	
752	0	32757	
753	0	32864	
754	0	32808	
755	0	32764	
756	0	32700	
757	0	32744	
758	0	32776	
759	0	32662	
760	0	32753	
761	0	32736	
762	0	32778	
763	0	32824	
764	0	32788	
765	0	32808	
766	0	32788	
767	0	32834	
768	0	32804	
769	0	32784	
770	0	32776	
771	0	32832	
772	0	32752	
773	0	32780	
774	0	32837	
775	0	32824	
776	0	32768	
777	0	32777	
778	0	32740	
779	0	32700	
780	0	32664	
781	0	32796	
782	0	32736	
783	0	32766	
784	0	32838	
785	0	32772	
786	0	32760	
787	0	32812	
788	0	32840	
789	0	32804	
790	0	32808	
791	0	32724	
792	0	32820	
793	0	32806	
794	0	32854	
795	0	32776	
796	0	32800	
797	0	32724	
798	0	32792	
799	0	32692	
800	0	32712	
801	0	32724	
802	0	32752	
803	0	32718	
804	0	32701	
805	0	32816	
806	0	32792	
807	0	32816	
808	0	32800	
809	0	32832	
810	0	32876	
811	0	32832	
812	0	32820	
813	0	32808	
814	0	32680	
815	0	32766	
816	0	32724	
817	0	32774	
818	0	32868	
819	0	32732	
820	0	32696	
821	0	32752	
822	0	32720	
823	0	32708	
824	0	32844	
825	0	32748	
826	0	32796	
827	0	32856	
828	0	32766	
829	0	32848	
830	0	32833	
831	0	32789	
832	0	32848	
833	0	32860	
834	0	32816	
835	0	32709	
836	0	32772	
837	0	32676	
838	0	32760	
839	0	32660	
840	0	32736	
841	0	32692	
842	0	32740	
843	0	32812	
844	0	32796	
845	0	32824	
846	0	32812	
847	0	32804	
848	0	32864	
849	0	32812	
850	0	32772	
851	0	32822	
852	0	32885	
853	0	32840	
854	0	32840	
855	0	32820	
856	0	32684	
857	0	32760	
858	0	32774	
859	0	32788	
860	0	32756	
861	0	32716	
862	0	32780	
863	0	32738	
864	0	32704	
865	0	32796	
866	0	32828	
867	0	32748	
868	0	32788	
869	0	32792	
870	0	32792	
871	0	32796	
872	0	32912	
873	0	32860	
874	0	32818	
875	0	32780	
876	0	32752	
877	0	32680	
878	0	32704	
879	0	32708	
880	0	32732	
881	0	32736	
882	0	32772	
883	0	32772	
884	0	32800	
885	0	32740	
886	0	32748	
887	0	32852	
888	0	32844	
889	0	32792	
890	0	32804	
891	0	32794	
892	0	32820	
893	0	32840	
894	0	32820	
895	0	32776	
896	0	32804	
897	0	32757	
898	0	32748	
899	0	32644	
900	0	32696	
901	0	32720	
902	0	32776	
903	0	32780	
904	0	32792	
905	0	32710	
906	0	32812	
907	0	32813	
908	0	32904	
909	0	32876	
910	0	32856	
911	0	32844	
912	0	32864	
913	0	32776	
914	0	32812	
915	0	32708	
916	0	32776	
917	0	32768	
918	0	32776	
919	0	32668	
920	0	32772	
921	0	32760	
922	0	32732	
923	0	32780	
924	0	32804	
925	0	32772	
926	0	32733	
927	0	32708	
928	0	32912	
929	0	32840	
930	0	32888	
931	0	32852	
932	0	32854	
933	0	32785	
934	0	32760	
935	0	32748	
936	0	32672	
937	0	32760	
938	0	32704	
939	0	32700	
940	0	32760	
941	0	32718	
942	0	32748	
943	0	32768	
944	0	32732	
945	0	32832	
946	0	32844	
947	0	32768	
948	0	32796	
949	0	32860	
950	0	32908	
951	0	32820	
